CD_MUN	NM_MUN	SIGLA_UF	AREA_KM2	LONG_CENTROID	LAT_CENTROID
2410306	SERRA CAIADA	RN	217.539	-35.72353015	-6.109225593
2410405	PUREZA	RN	504.294	-35.5821443	-5.407292814
2410504	RAFAEL FERNANDES	RN	78.231	-38.22374206	-6.196812536
2410603	RAFAEL GODEIRO	RN	100.073	-37.73022135	-6.069075937
2410702	RIACHO DA CRUZ	RN	127.223	-37.96643219	-5.923590281
2410801	RIACHO DE SANTANA	RN	128.106	-38.33612424	-6.277003297
2410900	RIACHUELO	RN	262.887	-35.84958978	-5.798436299
2411007	RODOLFO FERNANDES	RN	154.84	-38.08092666	-5.858491459
2411056	TIBAU	RN	169.365	-37.32098745	-4.888372863
2411106	RUY BARBOSA	RN	125.809	-35.9405179	-5.856860882
2411205	SANTA CRUZ	RN	624.356	-36.00648924	-6.248246334
2411403	SANTANA DO MATOS	RN	1422.268	-36.63461842	-5.904346754
2411429	SANTANA DO SERIDO	RN	188.403	-36.76513076	-6.732237306
2411502	SANTO ANTONIO	RN	301.082	-35.50540466	-6.339476759
2411601	SAO BENTO DO NORTE	RN	288.761	-35.98906179	-5.144125123
2411700	SAO BENTO DO TRAIRI	RN	190.818	-36.04847051	-6.383215265
2411809	SAO FERNANDO	RN	404.427	-37.1511561	-6.321347228
2411908	SAO FRANCISCO DO OESTE	RN	75.588	-38.18379002	-5.985177339
2412005	SAO GONCALO DO AMARANTE	RN	249.8	-35.36480745	-5.787741434
2412104	SAO JOAO DO SABUGI	RN	277.011	-37.18850772	-6.690416672
2412203	SAO JOSE DE MIPIBU	RN	289.987	-35.28941624	-6.063997788
2412302	SAO JOSE DO CAMPESTRE	RN	341.115	-35.7401717	-6.301116037
2412401	SAO JOSE DO SERIDO	RN	174.505	-36.85850384	-6.486637124
2412500	SAO MIGUEL	RN	166.233	-38.47428244	-6.214360342
2412559	SAO MIGUEL DO GOSTOSO	RN	431.444	-35.73719738	-5.193997785
2412609	SAO PAULO DO POTENGI	RN	240.425	-35.7544306	-5.934039454
2412708	SAO PEDRO	RN	195.237	-35.63033271	-5.892560614
2412807	SAO RAFAEL	RN	469.101	-36.87851073	-5.837394396
2412906	SAO TOME	RN	862.585	-36.12856982	-5.98820189
2413003	SAO VICENTE	RN	197.817	-36.65981649	-6.207680446
2413102	SENADOR ELOI DE SOUZA	RN	152.376	-35.68249313	-6.041263798
2413201	SENADOR GEORGINO AVELINO	RN	26.1	-35.12140559	-6.157871322
2413300	SERRA DE SAO BENTO	RN	96.628	-35.71893347	-6.428639546
2413359	SERRA DO MEL	RN	620.241	-37.02422238	-5.171279543
2413409	SERRA NEGRA DO NORTE	RN	562.396	-37.36002423	-6.587370556
2413508	SERRINHA	RN	193.351	-35.57436015	-6.255126669
2413557	SERRINHA DOS PINTOS	RN	122.375	-37.99306862	-6.144493356
2413607	SEVERIANO MELO	RN	157.85	-37.97270711	-5.769195137
2413706	SITIO NOVO	RN	213.456	-35.92730349	-6.087965598
2413805	TABOLEIRO GRANDE	RN	124.093	-38.05115143	-5.935838063
2413904	TAIPU	RN	352.818	-35.58520577	-5.596702251
2414001	TANGARA	RN	339.484	-35.83529183	-6.216973771
2414100	TENENTE ANANIAS	RN	223.671	-38.1638891	-6.440614146
2414159	TENENTE LAURENTINO CRUZ	RN	68.556	-36.72269539	-6.159083246
2414209	TIBAU DO SUL	RN	102.68	-35.09981752	-6.241687726
2414308	TIMBAUBA DOS BATISTAS	RN	135.456	-37.2472074	-6.477690659
2414407	TOUROS	RN	753.961	-35.60796965	-5.281010739
2414456	TRIUNFO POTIGUAR	RN	268.725	-37.15155256	-5.918392823
2414506	UMARIZAL	RN	213.584	-37.83261093	-5.991980206
2414605	UPANEMA	RN	873.14	-37.29196537	-5.610093542
2414704	VARZEA	RN	72.684	-35.36839197	-6.351456226
2414753	VENHA-VER	RN	71.621	-38.52677978	-6.320718577
2414803	VERA CRUZ	RN	84.127	-35.43552772	-6.037194738
2414902	VICOSA	RN	37.905	-37.95502441	-5.98705615
2415008	VILA FLOR	RN	47.656	-35.08706228	-6.302818393
2500106	AGUA BRANCA	PB	241.662	-37.66262188	-7.470487717
2500205	AGUIAR	PB	351.607	-38.21377922	-7.074081794
2500304	ALAGOA GRANDE	PB	322.071	-35.60284229	-7.059072019
2500403	ALAGOA NOVA	PB	128.23	-35.7669174	-7.061643372
2500502	ALAGOINHA	PB	111.361	-35.52221373	-6.961968168
2500536	ALCANTIL	PB	309.896	-36.04671161	-7.689910352
2500577	ALGODAO DE JANDAIRA	PB	222.74	-35.97225351	-6.887931864
2500601	ALHANDRA	PB	183.974	-34.93332316	-7.348619714
2500700	SAO JOAO DO RIO DO PEIXE	PB	476.238	-38.41784944	-6.732738515
2500734	AMPARO	PB	122.094	-37.03935555	-7.56065008
2500775	APARECIDA	PB	291.478	-38.06795564	-6.789340183
2500809	ARACAGI	PB	232.177	-35.35445823	-6.861220926
2500908	ARARA	PB	91.306	-35.73129771	-6.858067694
2501005	ARARUNA	PB	246.717	-35.7550639	-6.524236201
2501104	AREIA	PB	269.13	-35.70535992	-6.950344409
2501153	AREIA DE BARAUNAS	PB	114.078	-36.96187546	-7.111875413
2501203	AREIAL	PB	35.81	-35.93148018	-7.049226586
2501302	AROEIRAS	PB	376.118	-35.69092637	-7.535584229
2501351	ASSUNCAO	PB	132.139	-36.71028397	-7.07361146
2501401	BAIA DA TRAICAO	PB	102.756	-34.98879933	-6.663119841
2501500	BANANEIRAS	PB	255.641	-35.59626702	-6.700177006
2501534	BARAUNA	PB	50.03	-36.26139826	-6.620581247
2501575	BARRA DE SANTANA	PB	375.177	-35.96606752	-7.564837062
2501609	BARRA DE SANTA ROSA	PB	781.187	-36.07601555	-6.791168924
2501708	BARRA DE SAO MIGUEL	PB	609.697	-36.28657437	-7.700355934
2501807	BAYEUX	PB	27.705	-34.92194664	-7.131734548
2501906	BELEM	PB	99.609	-35.4982338	-6.705303333
2502003	BELEM DO BREJO DO CRUZ	PB	601.549	-37.36591731	-6.148981294
2502052	BERNARDINO BATISTA	PB	57.453	-38.5557676	-6.481063847
2502102	BOA VENTURA	PB	168.664	-38.18828267	-7.431062613
2502151	BOA VISTA	PB	468.933	-36.21868141	-7.271665015
2502201	BOM JESUS	PB	47.367	-38.63020674	-6.822779476
2502300	BOM SUCESSO	PB	186.059	-37.94778522	-6.474820967
2502409	BONITO DE SANTA FE	PB	226.798	-38.47818971	-7.289281938
2502508	BOQUEIRAO	PB	373.077	-36.14987405	-7.506596296
2502607	IGARACY	PB	197.058	-38.12457511	-7.155206978
2502706	BORBOREMA	PB	26.107	-35.60123386	-6.794074483
2502805	BREJO DO CRUZ	PB	401.315	-37.49700409	-6.329716141
2502904	BREJO DOS SANTOS	PB	93.857	-37.84655476	-6.398442119
2503001	CAAPORA	PB	151.018	-34.9189397	-7.486769261
2503100	CABACEIRAS	PB	469.171	-36.2988961	-7.451007364
2503209	CABEDELO	PB	29.873	-34.84502992	-7.035913969
2503308	CACHOEIRA DOS INDIOS	PB	193.215	-38.69565278	-6.946006404
2503407	CACIMBA DE AREIA	PB	213.018	-37.17362144	-7.138734206
2503506	CACIMBA DE DENTRO	PB	165.072	-35.81368324	-6.624581774
2503555	CACIMBAS	PB	124.068	-37.09041095	-7.209450797
2503605	CAICARA	PB	123.677	-35.41172487	-6.606275566
2503704	CAJAZEIRAS	PB	562.703	-38.54098917	-6.919851657
2503753	CAJAZEIRINHAS	PB	282.693	-37.80341695	-6.95897661
2503803	CALDAS BRANDAO	PB	55.963	-35.33921975	-7.121062796
2503902	CAMALAU	PB	541.841	-36.79717024	-7.899845339
2504009	CAMPINA GRANDE	PB	591.658	-35.96565887	-7.263553431
2504033	CAPIM	PB	79.876	-35.16865014	-6.900766495
2504074	CARAUBAS	PB	486.622	-36.50248321	-7.774098303
2504108	CARRAPATEIRA	PB	59.07	-38.33753939	-7.044461345
2504157	CASSERENGUE	PB	202.761	-35.8431727	-6.755035068
2504207	CATINGUEIRA	PB	527.424	-37.59077297	-7.138490066
2504306	CATOLE DO ROCHA	PB	551.765	-37.70446933	-6.321104291
2504355	CATURITE	PB	117.823	-36.05770232	-7.415963683
2504405	CONCEICAO	PB	580.65	-38.52832057	-7.503763284
2504504	CONDADO	PB	265.473	-37.61546719	-6.904953869
2504603	CONDE	PB	171.267	-34.86065682	-7.282026344
2504702	CONGO	PB	324.686	-36.64653182	-7.795037497
2504801	COREMAS	PB	372.012	-37.97530737	-7.050476335
2504850	COXIXOLA	PB	173.942	-36.63416314	-7.645249922
2504900	CRUZ DO ESPIRITO SANTO	PB	192.512	-35.10274801	-7.148971061
2505006	CUBATI	PB	163.57	-36.32665813	-6.860507642
2505105	CUITE	PB	733.818	-36.07830582	-6.548612996
2505204	CUITEGI	PB	42.091	-35.52280727	-6.89919121
2505238	CUITE DE MAMANGUAPE	PB	107.68	-35.25207676	-6.905991373
2505279	CURRAL DE CIMA	PB	86.428	-35.28474586	-6.733838081
2505303	CURRAL VELHO	PB	217.624	-38.16792359	-7.537773664
2505352	DAMIAO	PB	186.198	-35.93008684	-6.643331996
2505402	DESTERRO	PB	182.018	-37.09289849	-7.300092199
2505501	VISTA SERRANA	PB	60.39	-37.57546482	-6.757044452
2505600	DIAMANTE	PB	271.791	-38.31554237	-7.423745042
2505709	DONA INES	PB	173.648	-35.64825074	-6.609426223
2505808	DUAS ESTRADAS	PB	27.012	-35.39561177	-6.720807549
2505907	EMAS	PB	248.226	-37.7450448	-7.086601521
2506004	ESPERANCA	PB	157.851	-35.89031755	-6.998173965
2506103	FAGUNDES	PB	185.061	-35.78007091	-7.391235825
2506202	FREI MARTINHO	PB	238.658	-36.44971344	-6.414501569
2506251	GADO BRAVO	PB	192.42	-35.81242029	-7.589765677
2506301	GUARABIRA	PB	162.387	-35.44801522	-6.877847965
2506400	GURINHEM	PB	340.408	-35.43589324	-7.149610112
2506509	GURJAO	PB	344.502	-36.45781304	-7.261493771
2506608	IBIARA	PB	240.357	-38.403903	-7.491924652
2506707	IMACULADA	PB	317.804	-37.55816474	-7.370861411
2506806	INGA	PB	262.179	-35.62106389	-7.278502004
2506905	ITABAIANA	PB	210.572	-35.35426731	-7.348409875
2507002	ITAPORANGA	PB	460.21	-38.18641932	-7.286483552
2507101	ITAPOROROCA	PB	145.806	-35.25711162	-6.810156153
2507200	ITATUBA	PB	251.749	-35.64713996	-7.405064552
2507309	JACARAU	PB	256.845	-35.26828059	-6.595755052
2507408	JERICO	PB	177.356	-37.81721504	-6.508703411
2507507	JOAO PESSOA	PB	210.044	-34.86953143	-7.165465402
2507606	JUAREZ TAVORA	PB	75.678	-35.57058781	-7.159223572
2507705	JUAZEIRINHO	PB	474.606	-36.55847271	-7.054930278
2507804	JUNCO DO SERIDO	PB	180.425	-36.77447681	-6.991289383
2507903	JURIPIRANGA	PB	78.706	-35.21364568	-7.355000237
2508000	JURU	PB	395.075	-37.80316519	-7.501794056
2508109	LAGOA	PB	176.649	-37.8881646	-6.587554638
2508208	LAGOA DE DENTRO	PB	83.508	-35.36130508	-6.678903774
2508307	LAGOA SECA	PB	108.219	-35.86632472	-7.146247068
2508406	LASTRO	PB	107.416	-38.18004752	-6.552575475
2508505	LIVRAMENTO	PB	266.948	-36.93103909	-7.340579136
2508554	LOGRADOURO	PB	42.876	-35.42724897	-6.554377978
2508604	LUCENA	PB	93.8	-34.91224272	-6.918883187
2508703	MAE D'AGUA	PB	228.676	-37.43989651	-7.248132974
2508802	MALTA	PB	172.01	-37.53010284	-6.883698075
2508901	MAMANGUAPE	PB	337.434	-35.15589098	-6.720742615
2509008	MANAIRA	PB	352.025	-38.20484992	-7.724913274
2509057	MARCACAO	PB	122.665	-35.00564831	-6.747510333
2509107	MARI	PB	155.265	-35.30589146	-7.037548774
2509156	MARIZOPOLIS	PB	69.952	-38.33666895	-6.821596981
2509206	MASSARANDUBA	PB	209.402	-35.75596296	-7.20075848
2509305	MATARACA	PB	182.439	-35.04392104	-6.556319957
2509339	MATINHAS	PB	36.522	-35.77167746	-7.118376721
2509370	MATO GROSSO	PB	85.275	-37.73730085	-6.548059775
2509396	MATUREIA	PB	83.053	-37.3587974	-7.2843005
2509404	MOGEIRO	PB	214.093	-35.49706565	-7.294807879
2509503	MONTADAS	PB	31.793	-35.94345917	-7.090295604
2509602	MONTE HOREBE	PB	116.854	-38.53767191	-7.206276033
2509701	MONTEIRO	PB	992.62	-37.09171628	-7.907756893
2509800	MULUNGU	PB	187.259	-35.42087556	-6.9994351
2509909	NATUBA	PB	202.173	-35.56293926	-7.560172
2510006	NAZAREZINHO	PB	193.203	-38.32664445	-6.95097582
2510105	NOVA FLORESTA	PB	47.572	-36.20623796	-6.476428347
2510204	NOVA OLINDA	PB	81.516	-38.01845655	-7.473533915
2510303	NOVA PALMEIRA	PB	314.748	-36.42642161	-6.676194693
2510402	OLHO D'AGUA	PB	580.47	-37.75398625	-7.284425012
2510501	OLIVEDOS	PB	314.625	-36.24907529	-6.977120732
2510600	OURO VELHO	PB	128.11	-37.1380746	-7.609807269
2510659	PARARI	PB	207.814	-36.66883362	-7.32725492
2510709	PASSAGEM	PB	123.422	-37.04124752	-7.118260613
2510808	PATOS	PB	472.892	-37.31688882	-6.995486041
2510907	PAULISTA	PB	577.379	-37.60884339	-6.626993834
2511004	PEDRA BRANCA	PB	116.873	-38.0808111	-7.458595338
2511103	PEDRA LAVRADA	PB	335.615	-36.38790421	-6.772900436
2511202	PEDRAS DE FOGO	PB	406.729	-35.07455104	-7.336155078
2511301	PIANCO	PB	576.986	-37.94218782	-7.201296641
2511400	PICUI	PB	667.714	-36.33707133	-6.493063738
2511509	PILAR	PB	103.306	-35.2666822	-7.278912405
2511608	PILOES	PB	65.574	-35.60840828	-6.883192199
2511707	PILOEZINHOS	PB	40.908	-35.54896966	-6.846176774
2511806	PIRPIRITUBA	PB	80.672	-35.49588025	-6.790742802
2511905	PITIMBU	PB	135.801	-34.84176281	-7.430893671
2512002	POCINHOS	PB	623.967	-36.09365795	-7.062660205
2512036	POCO DANTAS	PB	97.758	-38.51985162	-6.389743895
2512077	POCO DE JOSE DE MOURA	PB	94.646	-38.49893756	-6.593667948
2512101	POMBAL	PB	894.099	-37.85094173	-6.772539542
2512200	PRATA	PB	201.788	-37.08579213	-7.69472719
2512309	PRINCESA ISABEL	PB	368.569	-38.00498681	-7.65373143
2512408	PUXINANA	PB	71.118	-35.96163998	-7.148750188
2512507	QUEIMADAS	PB	402.748	-35.91370272	-7.399421312
2512606	QUIXABA	PB	147.158	-37.13550479	-7.040681621
2512705	REMIGIO	PB	183.459	-35.84880129	-6.9268421
2512721	PEDRO REGIS	PB	74.216	-35.29109651	-6.668127934
2512747	RIACHAO	PB	85.291	-35.64742472	-6.541761225
2512754	RIACHAO DO BACAMARTE	PB	40.281	-35.669232	-7.239640699
2512762	RIACHAO DO POCO	PB	40.46	-35.28987278	-7.154948405
2512788	RIACHO DE SANTO ANTONIO	PB	93.654	-36.13775311	-7.682907518
2512804	RIACHO DOS CAVALOS	PB	262.532	-37.6355123	-6.478190633
2512903	RIO TINTO	PB	465.24	-35.0361412	-6.796876391
2513000	SALGADINHO	PB	179.005	-36.84213787	-7.098730421
2513109	SALGADO DE SAO FELIX	PB	204.079	-35.46359685	-7.41472751
2513158	SANTA CECILIA	PB	217.577	-35.92154827	-7.728940448
2513208	SANTA CRUZ	PB	217.677	-38.05281505	-6.548844237
2513307	SANTA HELENA	PB	211.143	-38.58411921	-6.730481306
2513356	SANTA INES	PB	327.635	-38.57737456	-7.66637177
2513406	SANTA LUZIA	PB	440.766	-36.90652666	-6.917185332
2513505	SANTANA DE MANGUEIRA	PB	405.164	-38.33098296	-7.62820521
2513604	SANTANA DOS GARROTES	PB	361.484	-37.96004982	-7.387851622
2513653	JOCA CLAUDINO	PB	71.799	-38.48093825	-6.477103342
2513703	SANTA RITA	PB	718.576	-35.00006839	-7.067297613
2513802	SANTA TERESINHA	PB	359.442	-37.44539105	-7.091142055
2513851	SANTO ANDRE	PB	197.791	-36.61465698	-7.221077232
2513901	SAO BENTO	PB	245.84	-37.47132235	-6.458873924
2513927	SAO BENTINHO	PB	199.635	-37.70717495	-6.873778709
2513943	SAO DOMINGOS DO CARIRI	PB	233.835	-36.40479997	-7.588135787
2513968	SAO DOMINGOS	PB	170.361	-37.95077327	-6.803967071
2513984	SAO FRANCISCO	PB	90.724	-38.05966074	-6.635169985
2514008	SAO JOAO DO CARIRI	PB	612.966	-36.49404331	-7.451276977
2514107	SAO JOAO DO TIGRE	PB	812.617	-36.78743882	-8.088917657
2514206	SAO JOSE DA LAGOA TAPADA	PB	333.724	-38.13958073	-6.941339196
2514305	SAO JOSE DE CAIANA	PB	183.273	-38.32662248	-7.26056797
2514404	SAO JOSE DE ESPINHARAS	PB	726.757	-37.37977224	-6.813827258
2514453	SAO JOSE DOS RAMOS	PB	100.642	-35.34637761	-7.241891209
2514503	SAO JOSE DE PIRANHAS	PB	686.918	-38.49210439	-7.100730983
2514552	SAO JOSE DE PRINCESA	PB	158.052	-38.09636034	-7.702546875
2514602	SAO JOSE DO BONFIM	PB	153.629	-37.30087187	-7.14926663
2514651	SAO JOSE DO BREJO DO CRUZ	PB	253.787	-37.35814824	-6.235422131
2514701	SAO JOSE DO SABUGI	PB	213.555	-36.82344868	-6.817189203
2514800	SAO JOSE DOS CORDEIROS	PB	376.661	-36.8624099	-7.429061562
2514909	SAO MAMEDE	PB	533.446	-37.08481526	-6.927676851
2515005	SAO MIGUEL DE TAIPU	PB	92.413	-35.19875179	-7.240667049
2515104	SAO SEBASTIAO DE LAGOA DE ROCA	PB	46.372	-35.85393525	-7.089178171
2515203	SAO SEBASTIAO DO UMBUZEIRO	PB	464.327	-37.01500277	-8.158186304
2515302	SAPE	PB	313.678	-35.19712848	-7.055393502
2515401	SAO VICENTE DO SERIDO	PB	262.751	-36.45033787	-6.909000407
2515500	SERRA BRANCA	PB	698.102	-36.70789195	-7.535296587
2515609	SERRA DA RAIZ	PB	31.679	-35.45281431	-6.705197573
2515708	SERRA GRANDE	PB	64.352	-38.37950986	-7.229240475
2515807	SERRA REDONDA	PB	55.197	-35.66326918	-7.171541675
2515906	SERRARIA	PB	65.062	-35.64414332	-6.833174543
2515930	SERTAOZINHO	PB	32.455	-35.42141647	-6.742393087
2515971	SOBRADO	PB	61.953	-35.25598651	-7.17979935
2516003	SOLANEA	PB	233.043	-35.7248723	-6.752228208
2516102	SOLEDADE	PB	578.178	-36.37060088	-7.100386024
2516151	SOSSEGO	PB	147.264	-36.20991401	-6.723735339
2516201	SOUSA	PB	728.492	-38.22521643	-6.739736341
2516300	SUME	PB	833.315	-36.90061814	-7.67837288
2516409	TACIMA	PB	245.236	-35.51822727	-6.537822732
2516508	TAPEROA	PB	628.365	-36.8307005	-7.220844639
2516607	TAVARES	PB	239.507	-37.89210225	-7.59982913
2516706	TEIXEIRA	PB	155.452	-37.24032453	-7.245538809
2516755	TENORIO	PB	87.452	-36.6264828	-6.961254999
2516805	TRIUNFO	PB	224.336	-38.57225929	-6.605603403
2516904	UIRAUNA	PB	293.182	-38.39163785	-6.510847096
2517001	UMBUZEIRO	PB	185.578	-35.73783554	-7.680852634
2517100	VARZEA	PB	191.282	-37.03142196	-6.788524915
2517209	VIEIROPOLIS	PB	147.098	-38.26823581	-6.560229762
2517407	ZABELE	PB	106.811	-37.09625181	-8.07661145
2600054	ABREU E LIMA	PE	126.384	-35.01914463	-7.879660791
2600104	AFOGADOS DA INGAZEIRA	PE	377.696	-37.6200038	-7.737103509
2600203	AFRANIO	PE	1490.594	-41.0053953	-8.618929099
2600302	AGRESTINA	PE	200.369	-35.94524501	-8.456613768
2600401	AGUA PRETA	PE	531.935	-35.48184971	-8.729272849
2600500	AGUAS BELAS	PE	885.988	-37.03864805	-9.087044538
2600609	ALAGOINHA	PE	214.267	-36.75551481	-8.491934679
2600708	ALIANCA	PE	272.773	-35.19303895	-7.602575947
2600807	ALTINHO	PE	450.178	-36.09897157	-8.490502613
2600906	AMARAJI	PE	233.239	-35.46545948	-8.365021186
2601003	ANGELIM	PE	118.088	-36.27676884	-8.891502834
2601052	ARACOIABA	PE	96.36	-35.07612419	-7.79323413
2601102	ARARIPINA	PE	2037.394	-40.4848041	-7.60794842
2601201	ARCOVERDE	PE	343.923	-37.00554783	-8.383889071
2601300	BARRA DE GUABIRABA	PE	118.639	-35.63380449	-8.418177445
2601409	BARREIROS	PE	233.433	-35.25859969	-8.820186158
2601508	BELEM DE MARIA	PE	73.145	-35.81559428	-8.605070005
2601607	BELEM DO SAO FRANCISCO	PE	1830.797	-38.98193985	-8.583564105
2601706	BELO JARDIM	PE	647.445	-36.40511731	-8.258927782
2601805	BETANIA	PE	1244.074	-37.98765295	-8.265292407
2601904	BEZERROS	PE	492.632	-35.78215414	-8.218033238
2602001	BODOCO	PE	1621.786	-39.96512485	-7.656367911
2602100	BOM CONSELHO	PE	792.185	-36.68403806	-9.202697516
2602209	BOM JARDIM	PE	224.108	-35.58852234	-7.786785098
2602308	BONITO	PE	393.191	-35.70854221	-8.494954232
2602407	BREJAO	PE	159.786	-36.52986983	-9.026748182
2602506	BREJINHO	PE	106.039	-37.32087336	-7.336668041
2602605	BREJO DA MADRE DE DEUS	PE	762.346	-36.28141295	-8.075643258
2602704	BUENOS AIRES	PE	93.187	-35.34723933	-7.737919264
2602803	BUIQUE	PE	1336.544	-37.1226679	-8.649993287
2602902	CABO DE SANTO AGOSTINHO	PE	445.386	-35.08591916	-8.269220154
2603009	CABROBO	PE	1658.616	-39.32942805	-8.386470359
2603108	CACHOEIRINHA	PE	179.262	-36.2909447	-8.48492815
2603207	CAETES	PE	294.946	-36.65918714	-8.80395078
2603306	CALCADO	PE	121.945	-36.32175395	-8.750575294
2603405	CALUMBI	PE	179.314	-38.07868287	-8.003915855
2603454	CAMARAGIBE	PE	51.321	-34.99581178	-7.986775522
2603504	CAMOCIM DE SAO FELIX	PE	72.01	-35.77206587	-8.349998001
2603603	CAMUTANGA	PE	39.116	-35.29918672	-7.433911062
2603702	CANHOTINHO	PE	423.168	-36.17690414	-8.893225855
2603801	CAPOEIRAS	PE	337.13	-36.5991716	-8.686659076
2603900	CARNAIBA	PE	427.802	-37.72716028	-7.796230227
2603926	CARNAUBEIRA DA PENHA	PE	1004.667	-38.7215319	-8.409193736
2604007	CARPINA	PE	147.017	-35.30591607	-7.819468556
2604106	CARUARU	PE	923.15	-36.01663484	-8.18052296
2604155	CASINHAS	PE	115.868	-35.72138272	-7.756380606
2604205	CATENDE	PE	208.594	-35.73093628	-8.675535251
2604304	CEDRO	PE	148.746	-39.20373798	-7.743823255
2604403	CHA DE ALEGRIA	PE	49.327	-35.22220665	-7.999399764
2604502	CHA GRANDE	PE	84.787	-35.47399613	-8.229565294
2604601	CONDADO	PE	89.645	-35.09867744	-7.596312954
2604700	CORRENTES	PE	317.793	-36.33867926	-9.114711895
2604809	CORTES	PE	102.852	-35.53011966	-8.433059491
2604908	CUMARU	PE	292.231	-35.72077208	-8.03995267
2605004	CUPIRA	PE	95.155	-35.93137602	-8.58301017
2605103	CUSTODIA	PE	1404.126	-37.68155456	-8.17384218
2605152	DORMENTES	PE	1539.052	-40.62007263	-8.496155344
2605202	ESCADA	PE	342.584	-35.26457176	-8.369739786
2605301	EXU	PE	1336.786	-39.74823186	-7.516023
2605400	FEIRA NOVA	PE	107.726	-35.38324072	-7.952893393
2605459	FERNANDO DE NORONHA	PE	18.609	-32.42652468	-3.856971142
2605509	FERREIROS	PE	92.516	-35.24458837	-7.478456677
2605608	FLORES	PE	995.558	-37.89476409	-7.939923176
2605707	FLORESTA	PE	3604.948	-38.31084431	-8.56689283
2605806	FREI MIGUELINHO	PE	212.707	-35.88499625	-7.935086561
2605905	GAMELEIRA	PE	257.781	-35.39308467	-8.61247271
2606002	GARANHUNS	PE	458.552	-36.50113558	-8.929088285
2606101	GLORIA DO GOITA	PE	234.708	-35.33823746	-8.012684819
2606200	GOIANA	PE	445.405	-34.94249516	-7.596875765
2606309	GRANITO	PE	521.69	-39.6943375	-7.788463617
2606408	GRAVATA	PE	507.36	-35.56361798	-8.199401599
2606507	IATI	PE	635.137	-36.90105653	-9.143470859
2606606	IBIMIRIM	PE	1882.498	-37.61065456	-8.585869702
2606705	IBIRAJUBA	PE	189.596	-36.20142021	-8.613398171
2606804	IGARASSU	PE	306.879	-34.9603202	-7.817509646
2606903	IGUARACY	PE	838.132	-37.4031371	-7.845560777
2607000	INAJA	PE	1231.362	-37.83743036	-8.805512825
2607109	INGAZEIRA	PE	243.586	-37.41613652	-7.713886859
2607208	IPOJUCA	PE	521.801	-35.08931898	-8.437349609
2607307	IPUBI	PE	693.914	-40.21739762	-7.49786027
2607406	ITACURUBA	PE	430.038	-38.72856272	-8.749276949
2607505	ITAIBA	PE	1061.694	-37.29581859	-8.984327688
2607604	ILHA DE ITAMARACA	PE	66.146	-34.85441639	-7.759529583
2607653	ITAMBE	PE	304.006	-35.13426654	-7.449903329
2607703	ITAPETIM	PE	411.901	-37.14305227	-7.398693501
2607752	ITAPISSUMA	PE	73.968	-34.90679815	-7.745149803
2607802	ITAQUITINGA	PE	162.739	-35.03256148	-7.686384287
2607901	JABOATAO DOS GUARARAPES	PE	258.724	-35.00334988	-8.152158991
2607950	JAQUEIRA	PE	87.208	-35.80782903	-8.743310254
2608008	JATAUBA	PE	714.601	-36.53386304	-8.055209105
2608057	JATOBA	PE	277.862	-38.21378818	-9.207754881
2608107	JOAO ALFREDO	PE	134.147	-35.59238521	-7.860986487
2608206	JOAQUIM NABUCO	PE	122.592	-35.54504979	-8.562436426
2608255	JUCATI	PE	120.527	-36.45959199	-8.744044597
2608305	JUPI	PE	104.835	-36.39401918	-8.715359495
2608404	JUREMA	PE	148.254	-36.14274668	-8.755428686
2608453	LAGOA DO CARRO	PE	69.666	-35.33672416	-7.85258845
2608503	LAGOA DE ITAENGA	PE	56.131	-35.29484428	-7.909240936
2608602	LAGOA DO OURO	PE	198.762	-36.46516169	-9.162191791
2608701	LAGOA DOS GATOS	PE	224.947	-35.89558359	-8.682365727
2608750	LAGOA GRANDE	PE	1850.07	-40.22303087	-8.777204707
2608800	LAJEDO	PE	189.096	-36.28629394	-8.677954099
2608909	LIMOEIRO	PE	273.733	-35.44786991	-7.847740358
2609006	MACAPARANA	PE	108.049	-35.45021055	-7.527665458
2609105	MACHADOS	PE	61.619	-35.5002879	-7.70337695
